customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
1902-XBTFB,Male,0,No,Yes,22,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.4,2001.5,Yes,0.575596816976127,0.424403183023873
7245-JMTTQ,Female,0,No,No,51,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,111.5,5703.25,No,0.930451127819549,6.95488721804511e-02
8591-TKMZH,Male,0,Yes,Yes,59,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,111.1,6555.2,No,0.930451127819549,6.95488721804511e-02
9381-NDKME,Female,1,Yes,No,24,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,40.65,933.3,Yes,0.778723404255319,0.221276595744681
1841-YSJGV,Male,0,Yes,No,72,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,109.95,7852.4,No,0.930451127819549,6.95488721804511e-02
5018-HEKFO,Female,0,No,No,10,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,24.5,270.15,No,0.778723404255319,0.221276595744681
5336-UFNZP,Female,1,Yes,Yes,65,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,107.45,7047.5,No,0.930451127819549,6.95488721804511e-02
5376-PCKNB,Male,0,Yes,Yes,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,104.45,7459,No,0.930451127819549,6.95488721804511e-02
3589-PPVKW,Male,0,No,No,9,DSL,No,No,No,No,No,No,Month-to-month,Yes,44.4,348.15,No,0.778723404255319,0.221276595744681
8327-LZKAS,Female,1,Yes,No,43,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,107.55,4533.9,Yes,0.930451127819549,6.95488721804511e-02
5887-IKKYO,Male,0,Yes,Yes,58,Fiberoptic,No,No,Yes,Yes,No,Yes,Twoyear,No,94.35,5563.65,No,0.930451127819549,6.95488721804511e-02
0302-JOIVN,Female,0,Yes,No,8,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,101.15,842.9,Yes,0.31437125748503,0.68562874251497
3858-XHYJO,Female,0,Yes,No,40,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,No,105.75,4228.55,No,0.930451127819549,6.95488721804511e-02
6261-LHRTG,Female,0,No,No,26,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,54.75,1406.9,No,0.778723404255319,0.221276595744681
5366-IJEQJ,Male,0,No,No,20,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,88.7,1761.45,Yes,0.575596816976127,0.424403183023873
3239-TPHPZ,Female,0,Yes,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.05,264.55,No,0.930451127819549,6.95488721804511e-02
5115-GZDEL,Male,0,No,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,67.2,4671.7,No,0.930451127819549,6.95488721804511e-02
3338-CVVEH,Male,0,No,No,12,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,No,94.55,1173.55,No,0.31437125748503,0.68562874251497
2615-YVMYX,Male,1,Yes,No,71,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,107.5,7713.55,No,0.575596816976127,0.424403183023873
2851-STERV,Male,1,No,No,35,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,73,2471.25,No,0.930451127819549,6.95488721804511e-02
8486-AYEQH,Female,0,No,No,31,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,76.05,2227.8,No,0.575596816976127,0.424403183023873
1527-SXDPN,Male,0,Yes,Yes,52,Fiberoptic,No,No,Yes,Yes,No,Yes,Twoyear,Yes,96.25,4990.25,Yes,0.930451127819549,6.95488721804511e-02
9309-BZGNT,Male,1,Yes,No,69,DSL,No,No,Yes,No,No,No,Oneyear,Yes,29.8,2134.3,No,0.930451127819549,6.95488721804511e-02
6682-QJDGB,Male,0,No,Yes,40,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,55.25,2139.2,Yes,0.778723404255319,0.221276595744681
9530-EHPOH,Male,0,No,No,11,DSL,No,No,Yes,No,No,No,Month-to-month,No,53.75,608,Yes,0.778723404255319,0.221276595744681
2725-IWWBA,Male,0,Yes,Yes,46,DSL,Yes,No,Yes,Yes,No,No,Oneyear,No,56.9,2560.1,No,0.930451127819549,6.95488721804511e-02
0394-YONDK,Male,0,Yes,Yes,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.15,1790.15,No,0.930451127819549,6.95488721804511e-02
6574-MCOEH,Female,0,Yes,Yes,33,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,79.15,2531.4,No,0.930451127819549,6.95488721804511e-02
7399-QHBJS,Female,0,Yes,Yes,72,DSL,Yes,Yes,No,Yes,No,No,Twoyear,No,66.75,4760.3,No,0.930451127819549,6.95488721804511e-02
3317-HRTNN,Female,1,No,No,5,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,45.7,198,Yes,0.778723404255319,0.221276595744681
3235-ETOOB,Male,0,Yes,No,8,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,74.5,609.9,Yes,0.31437125748503,0.68562874251497
0774-RMNUW,Female,0,Yes,Yes,71,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,No,59.7,4122.65,No,0.930451127819549,6.95488721804511e-02
1334-PDUKM,Female,0,Yes,No,68,Fiberoptic,No,Yes,Yes,No,No,No,Oneyear,No,86.45,5762.95,No,0.930451127819549,6.95488721804511e-02
2927-CVULT,Female,0,Yes,Yes,53,Fiberoptic,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,104.05,5566.4,No,0.930451127819549,6.95488721804511e-02
8745-PVESG,Female,0,No,No,57,DSL,Yes,No,Yes,Yes,No,No,Oneyear,Yes,41.1,2258.25,No,0.930451127819549,6.95488721804511e-02
5569-OUICF,Female,1,Yes,No,28,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,101.3,2812.2,Yes,0.575596816976127,0.424403183023873
9700-ISPUP,Female,0,Yes,Yes,10,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,65.5,616.9,No,0.778723404255319,0.221276595744681
1941-HOSAM,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,90.1,90.1,No,0.31437125748503,0.68562874251497
8053-WWDRO,Female,0,Yes,No,6,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.5,146.3,Yes,0.778723404255319,0.221276595744681
2535-PBCGC,Female,0,Yes,No,70,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,64.55,4504.9,No,0.930451127819549,6.95488721804511e-02
1213-NGCUN,Female,0,No,No,6,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.65,267.35,Yes,0.778723404255319,0.221276595744681
2498-XLDZR,Female,0,Yes,Yes,32,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,73.6,2316.85,No,0.930451127819549,6.95488721804511e-02
7718-UPSKJ,Female,0,Yes,No,69,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,Yes,106.4,7251.9,No,0.930451127819549,6.95488721804511e-02
5688-KZTSN,Male,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20,288.05,Yes,0.778723404255319,0.221276595744681
1270-XKUCC,Female,0,Yes,Yes,30,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,599.25,No,0.930451127819549,6.95488721804511e-02
0334-ZFJSR,Female,0,Yes,No,55,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,66.05,3462.1,No,0.930451127819549,6.95488721804511e-02
5583-EJXRD,Male,0,Yes,Yes,44,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,54.05,2375.2,No,0.930451127819549,6.95488721804511e-02
6386-SZZKH,Female,0,Yes,Yes,49,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,107.95,5293.2,Yes,0.930451127819549,6.95488721804511e-02
5032-USPKF,Female,0,No,No,38,DSL,Yes,Yes,Yes,No,Yes,Yes,Oneyear,No,84.1,3187.65,No,0.930451127819549,6.95488721804511e-02
4254-QPEDE,Female,0,Yes,No,52,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,66.25,3330.1,No,0.930451127819549,6.95488721804511e-02
9788-HNGUT,Male,0,Yes,No,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,116.95,8594.4,No,0.930451127819549,6.95488721804511e-02
8992-OBVDG,Male,0,No,No,21,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,61.65,1393.6,No,0.778723404255319,0.221276595744681
4273-MBHYA,Female,0,No,Yes,1,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,89.35,89.35,No,0.31437125748503,0.68562874251497
5701-GUXDC,Female,0,Yes,No,26,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.4,978.6,No,0.930451127819549,6.95488721804511e-02
1460-UZPRJ,Male,0,Yes,No,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.95,1258.15,No,0.930451127819549,6.95488721804511e-02
5143-EGQFK,Female,1,No,No,10,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,29.65,291.4,Yes,0.778723404255319,0.221276595744681
4919-IKATY,Male,0,Yes,Yes,5,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,84.5,453.75,Yes,0.31437125748503,0.68562874251497
9050-QLROH,Male,0,No,No,18,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,90.7,1597.25,Yes,0.575596816976127,0.424403183023873
8232-CTLKO,Female,0,Yes,Yes,66,DSL,Yes,No,No,No,Yes,No,Twoyear,Yes,59.75,3996.8,No,0.930451127819549,6.95488721804511e-02
6168-WFVVF,Female,1,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.3,235.5,Yes,0.31437125748503,0.68562874251497
0112-QAWRZ,Male,0,Yes,Yes,16,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,90.8,1442.2,No,0.575596816976127,0.424403183023873
8065-YKXKD,Female,0,No,No,10,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.75,799.65,Yes,0.31437125748503,0.68562874251497
9701-CDXHR,Female,0,Yes,No,51,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.15,3649.6,No,0.575596816976127,0.424403183023873
5627-TVBPP,Female,0,No,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.1,644.5,No,0.930451127819549,6.95488721804511e-02
2379-ENZGV,Male,0,No,No,6,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,84.85,523.5,Yes,0.31437125748503,0.68562874251497
2589-AYCRP,Female,0,No,No,50,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.75,989.05,No,0.930451127819549,6.95488721804511e-02
4067-HLYQI,Female,0,No,No,33,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.4,2406.1,No,0.575596816976127,0.424403183023873
6407-GSJNL,Female,0,No,No,51,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.95,1288,No,0.930451127819549,6.95488721804511e-02
6005-OBZPH,Female,1,No,No,26,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,89.15,2277.65,Yes,0.575596816976127,0.424403183023873
6833-JMZYP,Female,0,No,No,15,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,94,1505.45,No,0.575596816976127,0.424403183023873
2722-VOJQL,Male,0,No,No,64,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,105.65,6903.1,Yes,0.930451127819549,6.95488721804511e-02
9715-SBVSU,Male,0,Yes,Yes,14,DSL,Yes,Yes,No,No,No,Yes,Twoyear,Yes,61.4,815.55,No,0.930451127819549,6.95488721804511e-02
8490-BXHEO,Male,1,No,No,18,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.55,1411.65,No,0.575596816976127,0.424403183023873
2300-RQGOI,Female,0,No,No,38,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.05,741.5,No,0.930451127819549,6.95488721804511e-02
5228-EXCET,Male,0,No,No,13,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,80.85,1008.7,Yes,0.31437125748503,0.68562874251497
2455-USLMV,Female,0,No,No,31,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,84.75,2613.4,No,0.575596816976127,0.424403183023873
7246-ZGQDF,Female,0,No,Yes,1,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,54.5,54.5,No,0.608695652173913,0.391304347826087
3512-IZIKN,Female,0,Yes,No,70,DSL,Yes,No,Yes,Yes,No,No,Twoyear,No,65.3,4759.75,Yes,0.930451127819549,6.95488721804511e-02
2481-SBOYW,Female,0,No,Yes,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25,1498.35,No,0.930451127819549,6.95488721804511e-02
0580-PIQHM,Female,0,Yes,Yes,41,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,101.6,3930.55,No,0.930451127819549,6.95488721804511e-02
9496-IVVRP,Female,0,Yes,Yes,11,DSL,Yes,No,No,No,No,No,Month-to-month,No,51,581.7,No,0.778723404255319,0.221276595744681
2657-VPXTA,Female,0,Yes,Yes,10,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.85,929.45,No,0.31437125748503,0.68562874251497
6551-VLJMV,Male,0,Yes,No,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.05,679,No,0.930451127819549,6.95488721804511e-02
9770-KXGQU,Female,0,No,No,53,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,No,98.6,5311.85,No,0.930451127819549,6.95488721804511e-02
6538-POCHL,Male,0,No,No,33,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,79,2576.8,No,0.575596816976127,0.424403183023873
6726-NNFWD,Female,1,Yes,No,71,Fiberoptic,No,Yes,Yes,No,No,Yes,Twoyear,No,89.45,6435.25,No,0.930451127819549,6.95488721804511e-02
3002-WQZWT,Female,0,No,No,29,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.2,1993.25,No,0.575596816976127,0.424403183023873
1114-CENIM,Male,0,No,Yes,54,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,55,3092.65,Yes,0.778723404255319,0.221276595744681
6289-CPNLD,Male,0,Yes,Yes,33,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,73.9,2405.05,Yes,0.930451127819549,6.95488721804511e-02
7794-JASDG,Male,0,No,No,1,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,50.75,50.75,No,0.608695652173913,0.391304347826087
7856-GANIL,Male,1,Yes,No,45,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Oneyear,Yes,98.7,4525.8,No,0.930451127819549,6.95488721804511e-02
2799-TSLAG,Female,0,Yes,Yes,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.3,1748.55,No,0.930451127819549,6.95488721804511e-02
0196-VULGZ,Female,1,Yes,No,6,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.35,474.9,Yes,0.31437125748503,0.68562874251497
1757-TCATG,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.05,746.75,No,0.930451127819549,6.95488721804511e-02
6693-FRIRW,Male,0,No,No,18,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,101.3,1794.65,No,0.575596816976127,0.424403183023873
6586-MYGKD,Male,0,Yes,No,70,DSL,Yes,No,No,Yes,Yes,Yes,Twoyear,Yes,76.95,5289.8,No,0.930451127819549,6.95488721804511e-02
8034-RYTVV,Female,0,No,No,55,Fiberoptic,Yes,No,Yes,No,No,No,Oneyear,Yes,84.25,4589.85,No,0.930451127819549,6.95488721804511e-02
1716-LSAMB,Male,0,Yes,Yes,45,DSL,Yes,No,No,Yes,No,No,Twoyear,No,54.65,2553.7,No,0.930451127819549,6.95488721804511e-02
1333-PBMXB,Female,0,Yes,Yes,54,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,24.75,1342.15,No,0.930451127819549,6.95488721804511e-02
6546-OPBBH,Male,0,Yes,Yes,51,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,23.95,1216.35,No,0.930451127819549,6.95488721804511e-02
5985-BEHZK,Female,1,Yes,No,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,No,105,7578.05,No,0.930451127819549,6.95488721804511e-02
9127-QRZMH,Male,0,Yes,No,44,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,59.85,2603.95,No,0.930451127819549,6.95488721804511e-02
2137-DQMEV,Male,0,Yes,Yes,68,DSL,Yes,Yes,No,No,Yes,No,Oneyear,No,44.8,2983.65,No,0.930451127819549,6.95488721804511e-02
9279-CJEOJ,Female,1,No,No,21,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.4,2025.1,No,0.575596816976127,0.424403183023873
8029-XYPWT,Male,1,Yes,No,71,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.05,8016.6,No,0.930451127819549,6.95488721804511e-02
4632-PAOYU,Male,0,Yes,Yes,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.95,433.5,No,0.930451127819549,6.95488721804511e-02
6804-GDMOI,Female,0,No,No,61,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,106.6,6428.4,Yes,0.930451127819549,6.95488721804511e-02
6646-JPPHA,Female,1,No,No,14,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,78.85,1043.8,No,0.575596816976127,0.424403183023873
7658-UYUQS,Male,1,Yes,No,21,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,No,86.55,1857.25,No,0.575596816976127,0.424403183023873
9611-CTWIH,Female,0,No,No,3,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,89.45,240.45,Yes,0.31437125748503,0.68562874251497
8838-GPHZP,Female,0,No,No,63,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.6,1298.7,No,0.930451127819549,6.95488721804511e-02
8750-QWZAJ,Female,0,Yes,Yes,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.8,1378.75,No,0.930451127819549,6.95488721804511e-02
5088-QZLRL,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.65,20.65,No,0.608695652173913,0.391304347826087
4397-FRLTA,Female,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.15,84.5,No,0.778723404255319,0.221276595744681
2302-OUZXB,Male,0,Yes,No,72,DSL,No,Yes,Yes,No,Yes,Yes,Twoyear,No,82.15,5784.3,No,0.930451127819549,6.95488721804511e-02
2270-CHBFN,Female,0,Yes,No,44,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,95.1,4060.55,No,0.575596816976127,0.424403183023873
1492-KGETH,Male,0,Yes,Yes,70,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,No,78.35,5445.95,No,0.930451127819549,6.95488721804511e-02
5271-YNWVR,Male,0,Yes,Yes,68,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,113.15,7856,Yes,0.930451127819549,6.95488721804511e-02
4667-OHGKG,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.3,19.3,Yes,0.608695652173913,0.391304347826087
7228-OMTPN,Male,0,No,No,4,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.45,370.65,Yes,0.31437125748503,0.68562874251497
0027-KWYKW,Female,0,Yes,Yes,23,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,83.75,1849.95,No,0.575596816976127,0.424403183023873
5982-XMDEX,Female,0,No,No,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.5,1698.55,No,0.930451127819549,6.95488721804511e-02
6284-AHOOQ,Male,1,No,No,22,Fiberoptic,No,No,No,Yes,Yes,No,Month-to-month,Yes,90.5,1910.6,Yes,0.575596816976127,0.424403183023873
3799-ISUZQ,Male,0,Yes,Yes,7,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.95,529.5,Yes,0.31437125748503,0.68562874251497
2877-VDUER,Female,0,Yes,Yes,35,DSL,No,No,No,Yes,Yes,No,Oneyear,No,40.9,1383.6,No,0.930451127819549,6.95488721804511e-02
9432-VOFYX,Male,0,No,No,17,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.8,1207,No,0.575596816976127,0.424403183023873
4818-DRBQT,Male,0,Yes,No,29,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.15,2265.25,Yes,0.575596816976127,0.424403183023873
9670-BPNXF,Female,0,No,No,45,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,62.55,2796.45,No,0.930451127819549,6.95488721804511e-02
3913-FCUUW,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,70.45,5165.7,No,0.930451127819549,6.95488721804511e-02
9932-WBWIK,Male,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.35,215.25,No,0.778723404255319,0.221276595744681
5286-YHCVC,Male,0,Yes,No,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,104.8,7470.1,No,0.930451127819549,6.95488721804511e-02
6424-ELEYH,Female,0,Yes,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.75,229.5,Yes,0.31437125748503,0.68562874251497
9115-YQHGA,Male,0,No,No,40,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,51.1,2092.9,No,0.778723404255319,0.221276595744681
6821-BUXUX,Female,0,No,No,13,Fiberoptic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,96.65,1244.5,Yes,0.31437125748503,0.68562874251497
9801-GDWGV,Female,0,No,No,39,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,103.45,3994.45,Yes,0.575596816976127,0.424403183023873
6542-LWGXJ,Male,0,Yes,No,3,DSL,No,No,No,No,No,No,Month-to-month,No,25,78.25,No,0.778723404255319,0.221276595744681
4423-JWZJN,Male,0,Yes,Yes,64,Fiberoptic,No,No,Yes,No,No,Yes,Oneyear,No,90.25,5629.15,No,0.930451127819549,6.95488721804511e-02
6490-FGZAT,Male,0,No,No,6,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.65,109.3,No,0.778723404255319,0.221276595744681
0231-LXVAP,Male,0,No,No,1,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,75.9,75.9,Yes,0.31437125748503,0.68562874251497
9444-JTXHZ,Male,0,Yes,No,1,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,No,76.2,76.2,Yes,0.31437125748503,0.68562874251497
4471-KXAUH,Female,0,Yes,No,42,Fiberoptic,No,No,Yes,Yes,No,No,Month-to-month,Yes,84.3,3588.4,Yes,0.575596816976127,0.424403183023873
9752-ZNQUT,Female,0,No,No,1,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,48.6,48.6,No,0.324675324675325,0.675324675324675
3096-GKWEB,Male,0,Yes,No,18,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.75,1691.9,No,0.575596816976127,0.424403183023873
1121-QSIVB,Female,0,No,Yes,44,DSL,No,Yes,No,No,Yes,Yes,Oneyear,Yes,77.55,3471.1,No,0.930451127819549,6.95488721804511e-02
0875-CABNR,Female,1,No,No,10,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,84.6,865.55,Yes,0.31437125748503,0.68562874251497
6345-HOVES,Male,0,No,No,34,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.05,852.7,No,0.778723404255319,0.221276595744681
6469-QJKZW,Female,0,Yes,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.15,91.4,No,0.778723404255319,0.221276595744681
6370-ZVHDV,Female,0,Yes,No,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.3,1554.9,No,0.930451127819549,6.95488721804511e-02
6260-XLACS,Male,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.7,117.8,No,0.930451127819549,6.95488721804511e-02
3566-CAAYU,Female,0,Yes,Yes,64,DSL,No,Yes,Yes,Yes,No,Yes,Twoyear,No,49.85,3210.35,No,0.930451127819549,6.95488721804511e-02
4369-HTUIF,Male,1,No,No,6,Fiberoptic,Yes,No,No,No,Yes,No,Month-to-month,Yes,85.15,503.6,Yes,0.31437125748503,0.68562874251497
9585-KKMFD,Male,0,Yes,Yes,41,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20,879.8,No,0.930451127819549,6.95488721804511e-02
0336-KXKFK,Male,0,No,No,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,61.2,4390.25,No,0.930451127819549,6.95488721804511e-02
1984-FCOWB,Female,0,Yes,No,70,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,109.5,7674.55,Yes,0.930451127819549,6.95488721804511e-02
3312-ZWLGF,Male,1,Yes,No,29,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,79.3,2414.55,No,0.575596816976127,0.424403183023873
