customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
2419-FSORS,Male,0,Yes,No,72,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,108.4,7719.5,No,0.940906143392359,5.90938566076408e-02
9102-IAYHT,Female,0,Yes,Yes,17,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.45,1451.6,Yes,0.428593885924807,0.571406114075193
2642-DTVCO,Male,1,No,No,9,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.05,746.5,Yes,0.265995024958002,0.734004975041998
0374-IOEGQ,Female,0,No,No,3,DSL,No,No,No,No,No,No,Month-to-month,No,44.6,122.7,No,0.574404342616175,0.425595657383825
4361-JEIVL,Male,0,No,Yes,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,44.4,44.4,Yes,0.513212779302468,0.486787220697532
3197-NNYNB,Male,0,No,No,65,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,No,105.1,6631.85,No,0.916637876178779,8.33621238212211e-02
3396-DKDEL,Female,0,Yes,Yes,70,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.15,8250,No,0.952131539915565,4.78684600844349e-02
1752-OZXFY,Male,0,Yes,No,60,DSL,Yes,No,No,No,Yes,No,Oneyear,Yes,59.8,3561.15,No,0.953476080243269,4.65239197567312e-02
9066-QRSDU,Female,0,Yes,No,69,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,26.3,1763.55,No,0.992747431196929,7.25256880307069e-03
5321-NTRKC,Male,0,Yes,Yes,66,DSL,No,Yes,Yes,No,Yes,Yes,Twoyear,No,79.85,5234.95,No,0.978080117366941,2.19198826330593e-02
0402-OAMEN,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.45,1709.1,No,0.998202590784303,1.79740921569727e-03
6017-PPLPX,Male,0,Yes,Yes,20,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.45,1470.95,Yes,0.505180616219145,0.494819383780855
5055-MGMGF,Female,0,Yes,No,65,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,105.05,6914.95,No,0.670565185814447,0.329434814185553
9822-BIIGN,Male,0,Yes,Yes,53,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,71.85,3827.9,No,0.955035934475677,4.49640655243226e-02
2077-MPJQO,Male,1,Yes,No,7,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.4,533.05,No,0.310702235682283,0.689297764317717
2905-KFQUV,Female,0,Yes,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.4,154.8,No,0.326689484364554,0.673310515635446
9958-MEKUC,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,103.95,7517.7,No,0.980053900656794,1.99460993432055e-02
3398-ZOUAA,Male,1,Yes,No,21,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.1,1474.75,Yes,0.394964183354082,0.605035816645918
2194-IIQOF,Female,0,Yes,No,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,89.3,6388.65,No,0.989412270232472,1.05877297675281e-02
7969-AULMZ,Female,0,No,No,21,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,97.35,2119.5,Yes,0.342581262784027,0.657418737215973
2621-UDNLU,Female,0,Yes,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.85,72,No,0.794882502428226,0.205117497571774
3229-USWAR,Female,0,No,No,34,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,79.95,2727.3,No,0.901084163333841,9.89158366661592e-02
6131-JLWZM,Female,0,No,No,13,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.3,275.4,No,0.808058004331158,0.191941995668842
4785-QRJHC,Male,1,Yes,No,46,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,59.9,2816.65,Yes,0.888219384348658,0.111780615651342
0269-XFESX,Male,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.35,538.5,No,0.962129317760373,3.78706822396267e-02
4316-XCSLJ,Male,0,No,Yes,17,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,50.3,846.8,No,0.747736127607348,0.252263872392652
8610-WFCJF,Female,0,Yes,Yes,49,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.6,4783.5,Yes,0.552418036548158,0.447581963451842
2709-UQGNP,Male,0,No,No,10,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,51.65,524.5,No,0.668131037873876,0.331868962126124
7881-INRLC,Male,0,No,No,45,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,100.85,4740,Yes,0.511921312268179,0.488078687731821
0562-HKHML,Male,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,23.9,1626.4,No,0.998212901243369,1.78709875663074e-03
7054-ENNGU,Female,0,Yes,No,9,DSL,No,Yes,No,No,No,No,Month-to-month,No,50.85,466.6,No,0.689937522785266,0.310062477214734
1455-HFBXA,Male,0,Yes,No,52,Fiberoptic,Yes,No,Yes,Yes,No,No,Twoyear,Yes,91.6,4627.8,No,0.964371313504677,3.56286864953233e-02
9402-CXWPL,Female,0,No,No,70,Fiberoptic,No,Yes,No,No,Yes,Yes,Oneyear,No,98.9,6838.6,No,0.84694326118572,0.15305673881428
1965-AKTSX,Female,1,No,No,14,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,78.95,1101.85,Yes,0.368846583922741,0.631153416077259
7248-VZQLC,Female,1,No,No,47,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,85.2,3969.35,Yes,0.605802338051088,0.394197661948912
6156-UZDLF,Female,0,No,No,26,Fiberoptic,Yes,No,Yes,Yes,No,No,Oneyear,Yes,87.15,2274.1,No,0.836546567506522,0.163453432493478
3099-OONVS,Male,0,Yes,Yes,25,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,54.3,1296.8,No,0.915300120443428,8.46998795565724e-02
5183-KLYEM,Female,0,No,No,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,112.75,8192.6,No,0.947172536032481,5.28274639675188e-02
5144-PQCDZ,Male,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.95,59.25,No,0.740304505120856,0.259695494879144
5965-GGPRW,Male,0,Yes,Yes,72,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,No,105.25,7609.75,No,0.946355360784197,5.36446392158029e-02
1356-MKYSK,Male,0,No,No,6,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,78.65,483.3,No,0.736538694330597,0.263461305669403
5828-DWPIL,Male,1,Yes,No,62,Fiberoptic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,89.1,5618.3,No,0.771753302366118,0.228246697633882
6496-SLWHQ,Male,1,No,No,3,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,105,294.45,Yes,0.234107958357426,0.765892041642574
9418-RUKPH,Female,0,Yes,Yes,38,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.95,756.4,No,0.987215974859834,1.27840251401657e-02
9971-ZWPBF,Male,1,Yes,Yes,34,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,108.9,3625.2,No,0.563996569895761,0.436003430104239
9711-FJTBX,Male,0,Yes,Yes,56,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,Yes,85.85,4793.8,No,0.924166416825582,7.5833583174418e-02
2908-ZTPNF,Female,0,No,No,36,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,34.85,1267.2,No,0.871500336575366,0.128499663424634
7240-ETPTR,Female,0,Yes,No,9,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,48.75,442.2,Yes,0.394740920647277,0.605259079352723
5995-OIGLP,Male,0,No,No,12,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,56.65,654.85,Yes,0.847096802743646,0.152903197256354
1414-YADCW,Male,0,Yes,No,70,Fiberoptic,Yes,Yes,No,Yes,No,No,Twoyear,No,84.6,5706.2,No,0.986786682132003,1.32133178679968e-02
5816-QVHRX,Female,0,No,No,37,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,No,100.3,3541.4,No,0.665668600624121,0.334331399375879
4430-YHXGG,Female,0,No,Yes,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.45,84.2,No,0.770412169727495,0.229587830272505
6877-LGWXO,Male,1,Yes,No,18,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,78.55,1422.65,Yes,0.39076238814722,0.60923761185278
2049-BAFNW,Female,0,No,No,1,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,35.9,35.9,No,0.638148596650153,0.361851403349847
3842-QTGDL,Male,0,Yes,No,16,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,80.75,1321.3,No,0.653799193629542,0.346200806370458
9782-LGXMC,Female,0,Yes,Yes,49,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,61.75,3024.15,No,0.960421560457945,3.95784395420548e-02
8019-ENHXU,Male,0,Yes,No,42,Fiberoptic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,99.45,4138.05,Yes,0.727812578346102,0.272187421653898
5167-GBFRE,Male,1,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.2,102.5,Yes,0.356251710798031,0.643748289201969
4673-KKSLS,Female,0,No,No,31,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-month,No,87.6,2724.25,No,0.802185129426041,0.197814870573959
1324-NLTJE,Female,1,No,No,15,DSL,No,No,No,Yes,No,No,Month-to-month,No,55,757.1,Yes,0.75217356352874,0.24782643647126
6907-CQGPN,Male,0,No,No,29,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,34.3,1004.75,No,0.877955067010887,0.122044932989113
2675-IJRGJ,Male,0,No,No,53,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.65,978,No,0.99491358256116,5.08641743884027e-03
8577-QSOCG,Female,0,Yes,Yes,38,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.2,746.05,No,0.98730851894649,0.01269148105351
9185-TQCVP,Male,0,Yes,No,14,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.15,1139.2,Yes,0.391702650862547,0.608297349137453
1099-GODLO,Female,0,Yes,Yes,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.35,20.35,No,0.946498334007982,5.35016659920182e-02
6828-HMKWP,Male,0,Yes,Yes,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,21.05,262.05,No,0.96946881799578,3.05311820042198e-02
5567-WSELE,Male,1,Yes,No,3,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.6,279.55,Yes,0.206420508659479,0.793579491340521
6733-LRIZX,Male,0,No,No,35,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,108.95,4025.5,No,0.885335074846275,0.114664925153724
3727-RJMEO,Male,0,Yes,No,6,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,82.85,460.25,Yes,0.326015901452359,0.673984098547641
3779-OSWCF,Female,0,Yes,No,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,93.2,6506.15,No,0.989681927585218,1.03180724147825e-02
3915-ODIYG,Male,1,No,No,60,DSL,Yes,Yes,No,No,No,Yes,Oneyear,Yes,71.75,4374.55,No,0.934945179052219,6.50548209477808e-02
2724-FJDYW,Male,0,No,Yes,39,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,No,54.85,2191.7,No,0.919283610765373,8.0716389234627e-02
4451-RWASJ,Male,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,19.5,239.75,No,0.92292370759303,7.70762924069699e-02
6646-VRFOL,Male,1,Yes,No,53,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,103.85,5485.5,Yes,0.49289018225944,0.50710981774056
2325-NBPZG,Female,0,No,No,3,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,74.55,233.65,No,0.405265966356428,0.594734033643572
4482-FTFFX,Male,0,No,No,5,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,56.15,291.45,No,0.746443252660412,0.253556747339588
3752-CQSJI,Female,0,Yes,Yes,13,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.45,254.5,No,0.837518267796077,0.162481732203923
4698-KVLLG,Female,1,No,No,51,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,967.9,No,0.991594922626677,8.40507737332288e-03
1871-MOWRM,Male,0,Yes,No,12,Fiberoptic,Yes,No,No,Yes,No,No,Month-to-month,No,80.85,866.45,Yes,0.728694367258808,0.271305632741192
9714-EDSUC,Male,0,No,No,4,Fiberoptic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,94.9,360.55,No,0.574434717487518,0.425565282512482
2027-OAQQC,Female,0,No,No,43,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,49.05,2076.2,Yes,0.70375453853425,0.29624546146575
6595-YGXIT,Male,1,No,No,25,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,88.95,2291.2,Yes,0.383420899926118,0.616579100073882
9835-ZIITK,Male,1,Yes,No,66,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,110.85,7491.75,Yes,0.802068058393477,0.197931941606523
3363-EWLGO,Female,0,No,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.95,109.6,No,0.797400257358665,0.202599742641335
4487-ZYJZK,Female,0,Yes,Yes,38,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.6,763.1,No,0.979572222262889,2.04277777371111e-02
9253-QXKBE,Male,1,Yes,No,29,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.45,2653.65,Yes,0.338535281403293,0.661464718596707
0487-RPVUM,Male,0,Yes,No,61,Fiberoptic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,99.4,5943.65,No,0.876763302601298,0.123236697398703
0057-QBUQH,Female,0,No,Yes,43,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.1,1070.15,No,0.989421508444225,1.05784915557749e-02
6599-SFQVE,Female,0,No,No,6,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,55,340.4,No,0.472251818301689,0.527748181698311
8331-ZXFOE,Female,0,No,No,58,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,Yes,71.1,4299.2,No,0.976339166874546,2.36608331254536e-02
4003-FUSHP,Male,0,No,No,19,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,61.55,1093.2,No,0.736632817879111,0.263367182120889
3055-OYMSE,Female,1,No,No,53,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,73.8,4003.85,No,0.647390218801979,0.352609781198021
7568-PODML,Male,0,No,No,1,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,45.3,45.3,Yes,0.314318001362064,0.685681998637936
4458-KVRBJ,Male,0,No,No,59,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25,1510.5,No,0.996028985728532,3.97101427146824e-03
1397-XKKWR,Male,0,No,No,7,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.3,264.8,No,0.791546909395479,0.208453090604521
6096-EGVTU,Female,0,Yes,Yes,64,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.9,1595.5,No,0.994095218874603,5.90478112539694e-03
9691-HKOVS,Female,0,Yes,No,55,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,90.15,4916.95,No,0.953203384480487,4.67966155195131e-02
9526-BIHHD,Male,0,No,No,1,DSL,Yes,No,No,No,No,No,Month-to-month,No,29.7,29.7,Yes,0.581885036383172,0.418114963616827
5119-KEPFY,Male,0,Yes,No,36,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95,3440.25,No,0.457401802915537,0.542598197084463
0916-KNFAJ,Male,0,Yes,No,61,DSL,Yes,No,Yes,No,No,Yes,Twoyear,Yes,69.9,4226.7,No,0.978194716839577,2.18052831604233e-02
8319-QBEHW,Male,0,No,Yes,26,DSL,No,Yes,No,No,Yes,No,Oneyear,Yes,39.95,1023.75,No,0.81512681143627,0.18487318856373
3097-NQYSN,Male,1,Yes,No,2,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,86.85,156.35,Yes,0.24245061147012,0.75754938852988
7711-GQBZC,Female,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.7,1810.55,No,0.998046620271317,1.95337972868297e-03
3565-UNOCC,Female,1,Yes,No,29,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,2952.85,Yes,0.31495834101801,0.68504165898199
9795-NREXC,Female,0,Yes,No,64,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,85,5484.4,No,0.980799859687955,1.92001403120449e-02
8573-CGOCC,Male,0,No,No,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.75,294.9,No,0.876356020136804,0.123643979863196
7356-AYNJP,Female,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,23.9,97.5,No,0.889218798772279,0.110781201227721
4819-HJPIW,Male,0,No,No,18,DSL,No,No,No,No,No,No,Month-to-month,No,25.15,476.8,No,0.677413546479684,0.322586453520316
8654-DHAOW,Female,0,No,No,2,DSL,No,Yes,No,No,No,No,Month-to-month,No,54.15,101.65,No,0.626021404218349,0.373978595781651
5438-QMDDL,Female,0,Yes,No,19,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,59.8,1130.85,No,0.64781175398253,0.35218824601747
9812-GHVRI,Female,0,No,No,40,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,83.85,3532.25,No,0.605182838409254,0.394817161590746
5553-AOINX,Female,1,Yes,Yes,66,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,104.9,6891.45,No,0.738832958919278,0.261167041080722
3831-YCPUO,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,109.5,7854.9,No,0.958287317045863,4.17126829541371e-02
7445-WMRBW,Female,0,No,No,48,DSL,No,Yes,Yes,Yes,Yes,No,Oneyear,Yes,73.85,3581.4,No,0.940386355059896,5.9613644940104e-02
6198-PNNSZ,Female,0,Yes,No,56,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,No,109.8,6109.65,No,0.843276762617622,0.156723237382378
3317-VLGQT,Female,0,Yes,No,14,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,78.1,1122.4,No,0.3559281243717,0.6440718756283
4132-POCZS,Male,0,Yes,No,52,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,39.9,2020.9,No,0.887808036392243,0.112191963607757
1095-JUDTC,Female,1,No,No,47,Fiberoptic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,95.05,4504.55,Yes,0.651438218333032,0.348561781666968
3896-RCYYE,Female,0,No,No,67,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,53.4,3579.15,No,0.910280726122189,8.97192738778111e-02
9638-JIQYA,Male,0,No,No,2,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.9,49.7,No,0.416780295333137,0.583219704666863
0870-VEMYL,Female,0,No,No,5,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,53.85,259.8,Yes,0.796142550340862,0.203857449659138
4833-QTJNO,Male,1,Yes,No,67,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,83.85,5588.8,No,0.856725288803072,0.143274711196929
5774-QPLTF,Male,0,Yes,Yes,50,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.35,938.95,No,0.985299993654105,1.47000063458947e-02
4009-ALQFH,Female,0,No,No,25,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,99.5,2369.05,Yes,0.398820940443288,0.601179059556712
6383-ZTSIW,Female,1,Yes,No,39,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,No,99.1,3877.95,No,0.725106400554122,0.274893599445878
8990-YOZLV,Female,0,No,No,69,DSL,Yes,Yes,No,Yes,No,No,Twoyear,Yes,66.9,4577.9,No,0.99336550769749,6.63449230250989e-03
3069-SSVSN,Female,0,No,No,1,DSL,No,No,No,No,No,No,Oneyear,No,25.85,25.85,No,0.649082572838123,0.350917427161877
3627-FCRDW,Female,0,No,No,9,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,71,672.55,Yes,0.441970897949503,0.558029102050497
8901-UPRHR,Female,0,Yes,Yes,72,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,109.2,7711.45,No,0.946080799756928,5.39192002430723e-02
4903-UYAVB,Male,0,Yes,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.35,126.05,Yes,0.812590333056379,0.187409666943621
4343-EJVQB,Male,0,No,No,7,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,74.35,533.6,No,0.527226282870602,0.472773717129398
2868-MZAGQ,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,79.25,79.25,Yes,0.272015807408073,0.727984192591927
2220-IAHLS,Female,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.4,19.4,No,0.76299877248395,0.23700122751605
6379-RXJRQ,Male,0,Yes,No,10,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.1,659.65,Yes,0.400416380861812,0.599583619138188
2378-HTWFW,Male,1,No,No,35,Fiberoptic,Yes,No,No,No,No,Yes,Month-to-month,No,91,3180.5,No,0.593679227041978,0.406320772958022
8650-RHRKE,Male,0,No,No,4,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,29.65,118.5,Yes,0.446807646210159,0.553192353789841
1260-TTRXI,Male,0,No,No,4,DSL,No,No,No,No,No,Yes,Month-to-month,No,54.3,195.3,Yes,0.545842969589567,0.454157030410433
6328-ZPBGN,Female,1,No,No,11,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.15,997.65,Yes,0.225037424415395,0.774962575584605
2925-VDZHY,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,88.7,6501.35,No,0.991125645410658,8.87435458934225e-03
8033-VCZGH,Male,0,Yes,No,50,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,103.95,5231.3,No,0.758438832179762,0.241561167820238
2867-UIMSS,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,80.5,80.5,Yes,0.345814527981887,0.654185472018113
8495-PRWFH,Female,1,No,No,42,DSL,No,No,Yes,No,No,No,Month-to-month,No,55.65,2421.75,No,0.817952384429887,0.182047615570113
8111-RKSPX,Male,0,No,No,4,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,72.2,305.55,Yes,0.341599279223128,0.658400720776872
2988-QRAJY,Male,0,No,No,69,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,110.05,7430.75,No,0.918927645551187,8.10723544488131e-02
6458-CYIDZ,Female,1,No,No,5,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,80.7,374.8,No,0.465872894918982,0.534127105081018
7547-EKNFS,Male,0,Yes,No,42,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,95.25,3959.35,Yes,0.601980334678565,0.398019665321435
0909-SELIE,Male,0,Yes,No,61,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,80.8,4860.85,No,0.988140326322155,1.18596736778448e-02
3417-TSCIC,Male,0,No,No,29,DSL,No,No,No,No,No,No,Oneyear,Yes,24.85,788.05,No,0.83446652210071,0.16553347789929
6537-OTKMY,Male,0,No,No,15,DSL,No,No,Yes,No,Yes,Yes,Oneyear,No,50.75,688.2,No,0.702648987592185,0.297351012407815
8999-EXMNO,Female,0,Yes,Yes,19,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.15,387.7,No,0.976932689742317,2.30673102576831e-02
6725-TPKJO,Male,0,No,No,44,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.05,845.25,No,0.992063321284968,7.93667871503244e-03
1599-MMYRQ,Male,0,Yes,Yes,62,Fiberoptic,Yes,Yes,No,No,No,No,Oneyear,Yes,81.45,4983.05,No,0.925399903104051,7.46000968959486e-02
8821-KVZKQ,Female,0,Yes,Yes,70,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,58.4,4113.15,No,0.967566428128011,3.24335718719886e-02
6434-TTGJP,Male,0,Yes,Yes,10,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,53.7,521,No,0.952606502484564,4.73934975154361e-02
2330-PQGDQ,Male,0,Yes,Yes,51,Fiberoptic,No,Yes,No,Yes,No,No,Oneyear,No,84.2,4299.75,No,0.938491764284183,6.15082357158168e-02
6631-HMANX,Male,0,Yes,No,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,85.45,6227.5,No,0.981792441608564,1.8207558391436e-02
7153-OANIO,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.95,69.95,Yes,0.387851231341027,0.612148768658973
7823-JSOAG,Male,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,74.5,217.45,No,0.420940913916206,0.579059086083794
