customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_Yes,Score_No
3295-YVUSR,Male,1,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,72.6,154.3,No,0.82765048970618,0.17234951029382
4119-ZYPZY,Male,1,No,No,71,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,106.8,7623.2,No,0.154844280172119,0.845155719827881
5549-ZGHFB,Male,0,Yes,Yes,50,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.95,1261.45,No,0.122168590299911,0.877831409700089
0303-WMMRN,Male,0,No,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.25,86.05,No,0.161155219255272,0.838844780744728
6408-OTUBZ,Female,0,No,No,66,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Oneyear,Yes,104.55,6779.05,No,0.165655530008443,0.834344469991557
5204-HMGYF,Female,0,Yes,Yes,49,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,87.2,4345,No,0.104314520745391,0.895685479254609
1078-TDCRN,Female,1,Yes,No,3,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,30.75,82.85,No,0.287052860057,0.712947139943
6196-HBOBZ,Male,0,Yes,No,65,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Twoyear,Yes,99.35,6347.55,No,0.152342835673939,0.847657164326061
8294-UIMBA,Female,0,No,No,30,Fiberoptic,No,No,No,Yes,Yes,Yes,Oneyear,Yes,94.4,2638.1,No,0.263566180716663,0.736433819283337
5840-NVDCG,Female,0,Yes,Yes,16,DSL,Yes,Yes,No,Yes,No,Yes,Twoyear,No,68.25,1114.85,No,0.103469463005071,0.896530536994929
6135-OZQVA,Female,0,No,No,7,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,53.65,404.35,No,0.225806373649337,0.774193626350663
7105-BENQF,Male,0,No,Yes,15,DSL,Yes,No,Yes,No,No,Yes,Oneyear,No,64.85,950.75,No,0.145163899211281,0.854836100788719
2480-SQIOB,Male,0,Yes,Yes,4,DSL,No,No,No,No,No,No,Month-to-month,No,44.8,169.65,No,0.246580276064304,0.753419723935696
3672-YITQD,Male,1,Yes,No,36,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.1,3021.6,Yes,0.377047163512594,0.622952836487406
9048-JVYVF,Male,0,No,No,3,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,69.35,191.35,Yes,0.296532048719498,0.703467951280502
0361-HJRDX,Female,0,No,No,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,64.35,4539.6,No,0.136567006935598,0.863432993064402
8988-ECPJR,Female,1,Yes,Yes,34,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,79.6,2718.3,Yes,0.294912317938451,0.705087682061549
6907-FLBER,Male,0,No,No,1,DSL,No,Yes,No,No,No,No,Month-to-month,No,54.3,54.3,No,0.268070489153031,0.731929510846969
3507-GASNP,Male,0,No,Yes,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.95,1189.9,No,0.140750285746841,0.859249714253159
7096-ZNBZI,Female,0,Yes,No,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.45,1914.5,No,0.157312766828475,0.842687233171525
1902-XBTFB,Male,0,No,Yes,22,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.4,2001.5,Yes,0.466239808719477,0.533760191280523
7245-JMTTQ,Female,0,No,No,51,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,111.5,5703.25,No,0.143470728702932,0.856529271297068
8591-TKMZH,Male,0,Yes,Yes,59,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,111.1,6555.2,No,0.130865859228946,0.869134140771054
9381-NDKME,Female,1,Yes,No,24,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,40.65,933.3,Yes,0.285437538751637,0.714562461248363
1841-YSJGV,Male,0,Yes,No,72,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,109.95,7852.4,No,0.158212712455581,0.841787287544419
5018-HEKFO,Female,0,No,No,10,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,24.5,270.15,No,0.150740414109446,0.849259585890554
5336-UFNZP,Female,1,Yes,Yes,65,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,107.45,7047.5,No,0.158683031073682,0.841316968926318
5376-PCKNB,Male,0,Yes,Yes,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,104.45,7459,No,0.176228308497216,0.823771691502784
3589-PPVKW,Male,0,No,No,9,DSL,No,No,No,No,No,No,Month-to-month,Yes,44.4,348.15,No,0.309598933117467,0.690401066882533
8327-LZKAS,Female,1,Yes,No,43,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,107.55,4533.9,Yes,0.184049491867933,0.815950508132067
5887-IKKYO,Male,0,Yes,Yes,58,Fiberoptic,No,No,Yes,Yes,No,Yes,Twoyear,No,94.35,5563.65,No,0.102182919318971,0.897817080681029
0302-JOIVN,Female,0,Yes,No,8,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,101.15,842.9,Yes,0.677319530926265,0.322680469073735
3858-XHYJO,Female,0,Yes,No,40,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,No,105.75,4228.55,No,0.162025108991837,0.837974891008163
6261-LHRTG,Female,0,No,No,26,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,54.75,1406.9,No,0.171736942671075,0.828263057328925
5366-IJEQJ,Male,0,No,No,20,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,88.7,1761.45,Yes,0.577290984892978,0.422709015107022
3239-TPHPZ,Female,0,Yes,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.05,264.55,No,0.130644560618892,0.869355439381108
5115-GZDEL,Male,0,No,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,67.2,4671.7,No,0.137594651824908,0.862405348175092
3338-CVVEH,Male,0,No,No,12,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,No,94.55,1173.55,No,0.614626868473094,0.385373131526906
2615-YVMYX,Male,1,Yes,No,71,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,107.5,7713.55,No,0.177425435282441,0.822574564717559
2851-STERV,Male,1,No,No,35,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,73,2471.25,No,0.121159039601179,0.878840960398821
8486-AYEQH,Female,0,No,No,31,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,76.05,2227.8,No,0.381004326372191,0.618995673627809
1527-SXDPN,Male,0,Yes,Yes,52,Fiberoptic,No,No,Yes,Yes,No,Yes,Twoyear,Yes,96.25,4990.25,Yes,0.118965671146979,0.881034328853021
9309-BZGNT,Male,1,Yes,No,69,DSL,No,No,Yes,No,No,No,Oneyear,Yes,29.8,2134.3,No,0.179067347613584,0.820932652386416
6682-QJDGB,Male,0,No,Yes,40,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,55.25,2139.2,Yes,8.79654276919942e-02,0.912034572308006
9530-EHPOH,Male,0,No,No,11,DSL,No,No,Yes,No,No,No,Month-to-month,No,53.75,608,Yes,0.231380846274046,0.768619153725954
2725-IWWBA,Male,0,Yes,Yes,46,DSL,Yes,No,Yes,Yes,No,No,Oneyear,No,56.9,2560.1,No,7.43317273283051e-02,0.925668272671695
0394-YONDK,Male,0,Yes,Yes,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.15,1790.15,No,0.151604240809094,0.848395759190906
6574-MCOEH,Female,0,Yes,Yes,33,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,79.15,2531.4,No,0.11024242914526,0.88975757085474
7399-QHBJS,Female,0,Yes,Yes,72,DSL,Yes,Yes,No,Yes,No,No,Twoyear,No,66.75,4760.3,No,0.137820710428121,0.862179289571879
3317-HRTNN,Female,1,No,No,5,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,45.7,198,Yes,0.359373846228875,0.640626153771125
3235-ETOOB,Male,0,Yes,No,8,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,74.5,609.9,Yes,0.520795855709887,0.479204144290113
0774-RMNUW,Female,0,Yes,Yes,71,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,No,59.7,4122.65,No,0.151729436164873,0.848270563835127
1334-PDUKM,Female,0,Yes,No,68,Fiberoptic,No,Yes,Yes,No,No,No,Oneyear,No,86.45,5762.95,No,0.125595861723745,0.874404138276255
2927-CVULT,Female,0,Yes,Yes,53,Fiberoptic,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,104.05,5566.4,No,0.126721867032146,0.873278132967854
8745-PVESG,Female,0,No,No,57,DSL,Yes,No,Yes,Yes,No,No,Oneyear,Yes,41.1,2258.25,No,0.123647940352706,0.876352059647294
5569-OUICF,Female,1,Yes,No,28,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,101.3,2812.2,Yes,0.412476213399679,0.587523786600321
9700-ISPUP,Female,0,Yes,Yes,10,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,65.5,616.9,No,0.206761352395989,0.793238647604011
1941-HOSAM,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,90.1,90.1,No,0.855027096227978,0.144972903772022
8053-WWDRO,Female,0,Yes,No,6,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.5,146.3,Yes,0.156413450887067,0.843586549112933
2535-PBCGC,Female,0,Yes,No,70,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,64.55,4504.9,No,0.146747825032949,0.853252174967051
1213-NGCUN,Female,0,No,No,6,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.65,267.35,Yes,0.230187842319045,0.769812157680955
2498-XLDZR,Female,0,Yes,Yes,32,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,73.6,2316.85,No,9.17506772227288e-02,0.908249322777271
7718-UPSKJ,Female,0,Yes,No,69,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,Yes,106.4,7251.9,No,0.175287269163755,0.824712730836245
5688-KZTSN,Male,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20,288.05,Yes,0.139356943750274,0.860643056249726
1270-XKUCC,Female,0,Yes,Yes,30,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,599.25,No,0.123939178196821,0.876060821803179
0334-ZFJSR,Female,0,Yes,No,55,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,66.05,3462.1,No,0.10567367150837,0.89432632849163
5583-EJXRD,Male,0,Yes,Yes,44,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,54.05,2375.2,No,8.75319728056544e-02,0.912468027194346
6386-SZZKH,Female,0,Yes,Yes,49,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,107.95,5293.2,Yes,0.156272423943174,0.843727576056826
5032-USPKF,Female,0,No,No,38,DSL,Yes,Yes,Yes,No,Yes,Yes,Oneyear,No,84.1,3187.65,No,9.24555177733572e-02,0.907544482226643
4254-QPEDE,Female,0,Yes,No,52,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,66.25,3330.1,No,9.73097362225242e-02,0.902690263777476
9788-HNGUT,Male,0,Yes,No,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,116.95,8594.4,No,0.1684605576159,0.8315394423841
8992-OBVDG,Male,0,No,No,21,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,61.65,1393.6,No,0.19159338096567,0.80840661903433
4273-MBHYA,Female,0,No,Yes,1,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,89.35,89.35,No,0.864350910577486,0.135649089422514
5701-GUXDC,Female,0,Yes,No,26,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.4,978.6,No,0.103962500102511,0.896037499897488
1460-UZPRJ,Male,0,Yes,No,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.95,1258.15,No,0.141194349722753,0.858805650277247
5143-EGQFK,Female,1,No,No,10,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,29.65,291.4,Yes,0.242641287425981,0.757358712574019
4919-IKATY,Male,0,Yes,Yes,5,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,84.5,453.75,Yes,0.60368681183726,0.39631318816274
9050-QLROH,Male,0,No,No,18,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,90.7,1597.25,Yes,0.606859041996405,0.393140958003595
8232-CTLKO,Female,0,Yes,Yes,66,DSL,Yes,No,No,No,Yes,No,Twoyear,Yes,59.75,3996.8,No,0.10657854841667,0.89342145158333
6168-WFVVF,Female,1,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.3,235.5,Yes,0.814870357667156,0.185129642332844
0112-QAWRZ,Male,0,Yes,Yes,16,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,90.8,1442.2,No,0.63040133312514,0.36959866687486
8065-YKXKD,Female,0,No,No,10,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.75,799.65,Yes,0.688772660332791,0.311227339667209
9701-CDXHR,Female,0,Yes,No,51,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.15,3649.6,No,0.142875825401318,0.857124174598682
5627-TVBPP,Female,0,No,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.1,644.5,No,0.127411231371491,0.872588768628509
2379-ENZGV,Male,0,No,No,6,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,84.85,523.5,Yes,0.728451747475018,0.271548252524982
2589-AYCRP,Female,0,No,No,50,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.75,989.05,No,0.149965883828295,0.850034116171705
4067-HLYQI,Female,0,No,No,33,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.4,2406.1,No,0.333583466385283,0.666416533614717
6407-GSJNL,Female,0,No,No,51,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.95,1288,No,0.127487760936515,0.872512239063485
6005-OBZPH,Female,1,No,No,26,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,89.15,2277.65,Yes,0.49454372654353,0.50545627345647
6833-JMZYP,Female,0,No,No,15,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,94,1505.45,No,0.711101073095841,0.288898926904159
2722-VOJQL,Male,0,No,No,64,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,105.65,6903.1,Yes,0.141968479972386,0.858031520027614
9715-SBVSU,Male,0,Yes,Yes,14,DSL,Yes,Yes,No,No,No,Yes,Twoyear,Yes,61.4,815.55,No,0.149514876135563,0.850485123864437
8490-BXHEO,Male,1,No,No,18,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.55,1411.65,No,0.57540740149784,0.42459259850216
2300-RQGOI,Female,0,No,No,38,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.05,741.5,No,0.125435207031868,0.874564792968132
5228-EXCET,Male,0,No,No,13,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,80.85,1008.7,Yes,0.679198171857417,0.320801828142583
2455-USLMV,Female,0,No,No,31,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,84.75,2613.4,No,0.290349305392825,0.709650694607175
7246-ZGQDF,Female,0,No,Yes,1,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,54.5,54.5,No,0.156590438006759,0.843409561993241
3512-IZIKN,Female,0,Yes,No,70,DSL,Yes,No,Yes,Yes,No,No,Twoyear,No,65.3,4759.75,Yes,0.119015742364998,0.880984257635002
2481-SBOYW,Female,0,No,Yes,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25,1498.35,No,0.12791701312644,0.87208298687356
0580-PIQHM,Female,0,Yes,Yes,41,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,101.6,3930.55,No,0.173050864742493,0.826949135257507
9496-IVVRP,Female,0,Yes,Yes,11,DSL,Yes,No,No,No,No,No,Month-to-month,No,51,581.7,No,0.128271151269677,0.871728848730323
2657-VPXTA,Female,0,Yes,Yes,10,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.85,929.45,No,0.737054860141532,0.262945139858468
6551-VLJMV,Male,0,Yes,No,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.05,679,No,0.121551186423575,0.878448813576425
9770-KXGQU,Female,0,No,No,53,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,No,98.6,5311.85,No,0.124578651443418,0.875421348556582
6538-POCHL,Male,0,No,No,33,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,79,2576.8,No,0.291570807581315,0.708429192418685
6726-NNFWD,Female,1,Yes,No,71,Fiberoptic,No,Yes,Yes,No,No,Yes,Twoyear,No,89.45,6435.25,No,0.146958233683461,0.853041766316539
3002-WQZWT,Female,0,No,No,29,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.2,1993.25,No,0.408667499092441,0.591332500907559
1114-CENIM,Male,0,No,Yes,54,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,55,3092.65,Yes,0.108571290223685,0.891428709776315
6289-CPNLD,Male,0,Yes,Yes,33,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,73.9,2405.05,Yes,0.106850310438608,0.893149689561392
7794-JASDG,Male,0,No,No,1,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,50.75,50.75,No,0.267552510462758,0.732447489537242
7856-GANIL,Male,1,Yes,No,45,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Oneyear,Yes,98.7,4525.8,No,0.171069096890515,0.828930903109485
2799-TSLAG,Female,0,Yes,Yes,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.3,1748.55,No,0.129539797801246,0.870460202198754
0196-VULGZ,Female,1,Yes,No,6,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.35,474.9,Yes,0.846389306187435,0.153610693812565
1757-TCATG,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.05,746.75,No,0.136255752734326,0.863744247265674
6693-FRIRW,Male,0,No,No,18,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,101.3,1794.65,No,0.470674524214529,0.529325475785471
6586-MYGKD,Male,0,Yes,No,70,DSL,Yes,No,No,Yes,Yes,Yes,Twoyear,Yes,76.95,5289.8,No,0.122505399872955,0.877494600127045
8034-RYTVV,Female,0,No,No,55,Fiberoptic,Yes,No,Yes,No,No,No,Oneyear,Yes,84.25,4589.85,No,0.132467841569939,0.867532158430061
1716-LSAMB,Male,0,Yes,Yes,45,DSL,Yes,No,No,Yes,No,No,Twoyear,No,54.65,2553.7,No,6.45813120369425e-02,0.935418687963057
1333-PBMXB,Female,0,Yes,Yes,54,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,24.75,1342.15,No,0.131360032898429,0.868639967101571
6546-OPBBH,Male,0,Yes,Yes,51,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,23.95,1216.35,No,0.129145283423075,0.870854716576925
5985-BEHZK,Female,1,Yes,No,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,No,105,7578.05,No,0.15820742593179,0.84179257406821
9127-QRZMH,Male,0,Yes,No,44,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,59.85,2603.95,No,8.18815027737696e-02,0.91811849722623
2137-DQMEV,Male,0,Yes,Yes,68,DSL,Yes,Yes,No,No,Yes,No,Oneyear,No,44.8,2983.65,No,0.145113575935148,0.854886424064852
9279-CJEOJ,Female,1,No,No,21,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.4,2025.1,No,0.683581359979762,0.316418640020238
8029-XYPWT,Male,1,Yes,No,71,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.05,8016.6,No,0.163883795088367,0.836116204911633
4632-PAOYU,Male,0,Yes,Yes,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.95,433.5,No,0.14103956431666,0.85896043568334
6804-GDMOI,Female,0,No,No,61,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,106.6,6428.4,Yes,0.145112357678726,0.854887642321274
6646-JPPHA,Female,1,No,No,14,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,78.85,1043.8,No,0.430575794727312,0.569424205272688
7658-UYUQS,Male,1,Yes,No,21,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,No,86.55,1857.25,No,0.466797706874433,0.533202293125567
9611-CTWIH,Female,0,No,No,3,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,89.45,240.45,Yes,0.862879279314274,0.137120720685726
8838-GPHZP,Female,0,No,No,63,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.6,1298.7,No,0.140853311129362,0.859146688870637
8750-QWZAJ,Female,0,Yes,Yes,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.8,1378.75,No,0.16188669010427,0.83811330989573
5088-QZLRL,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.65,20.65,No,0.166398961861064,0.833601038138935
4397-FRLTA,Female,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.15,84.5,No,0.162231112173691,0.837768887826309
2302-OUZXB,Male,0,Yes,No,72,DSL,No,Yes,Yes,No,Yes,Yes,Twoyear,No,82.15,5784.3,No,0.142929283092879,0.857070716907121
2270-CHBFN,Female,0,Yes,No,44,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,95.1,4060.55,No,0.153616161887628,0.846383838112372
1492-KGETH,Male,0,Yes,Yes,70,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,No,78.35,5445.95,No,0.149185172256619,0.850814827743381
5271-YNWVR,Male,0,Yes,Yes,68,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,113.15,7856,Yes,0.15317603936005,0.84682396063995
4667-OHGKG,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.3,19.3,Yes,0.170530136227133,0.829469863772867
7228-OMTPN,Male,0,No,No,4,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.45,370.65,Yes,0.833079870709752,0.166920129290248
0027-KWYKW,Female,0,Yes,Yes,23,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,83.75,1849.95,No,0.461785592031768,0.538214407968232
5982-XMDEX,Female,0,No,No,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.5,1698.55,No,0.146217121571665,0.853782878428335
6284-AHOOQ,Male,1,No,No,22,Fiberoptic,No,No,No,Yes,Yes,No,Month-to-month,Yes,90.5,1910.6,Yes,0.45240072632809,0.54759927367191
3799-ISUZQ,Male,0,Yes,Yes,7,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.95,529.5,Yes,0.650975132655721,0.349024867344279
2877-VDUER,Female,0,Yes,Yes,35,DSL,No,No,No,Yes,Yes,No,Oneyear,No,40.9,1383.6,No,8.57378430226816e-02,0.914262156977318
9432-VOFYX,Male,0,No,No,17,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.8,1207,No,0.54454498524345,0.45545501475655
4818-DRBQT,Male,0,Yes,No,29,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.15,2265.25,Yes,0.334609393896269,0.665390606103731
9670-BPNXF,Female,0,No,No,45,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,62.55,2796.45,No,9.38645066915751e-02,0.906135493308425
3913-FCUUW,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,70.45,5165.7,No,0.13707361293961,0.86292638706039
9932-WBWIK,Male,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.35,215.25,No,0.146926084742663,0.853073915257337
5286-YHCVC,Male,0,Yes,No,72,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,104.8,7470.1,No,0.1699511294982,0.8300488705018
6424-ELEYH,Female,0,Yes,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.75,229.5,Yes,0.753417449534182,0.246582550465818
9115-YQHGA,Male,0,No,No,40,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,51.1,2092.9,No,9.79561310047281e-02,0.902043868995272
6821-BUXUX,Female,0,No,No,13,Fiberoptic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,96.65,1244.5,Yes,0.546644673522111,0.453355326477889
9801-GDWGV,Female,0,No,No,39,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,103.45,3994.45,Yes,0.306893560166932,0.693106439833068
6542-LWGXJ,Male,0,Yes,No,3,DSL,No,No,No,No,No,No,Month-to-month,No,25,78.25,No,0.246158394191855,0.753841605808145
4423-JWZJN,Male,0,Yes,Yes,64,Fiberoptic,No,No,Yes,No,No,Yes,Oneyear,No,90.25,5629.15,No,0.124464700507193,0.875535299492807
6490-FGZAT,Male,0,No,No,6,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.65,109.3,No,0.155908260174571,0.844091739825429
